gene1,gene2,weight
CD74,RPS29,980
CD74,HMGN1,817
CPA1,CELA2B,817
CPA1,CPA2,938
CPA1,PPY,769
CPA1,CTRC,933
CPA1,CELA2A,896
CPA1,CLPS,838
CPA1,PNLIP,899
CPA1,PRSS1,855
CPA1,PNLIPRP1,777
CPA1,CEL,956
CPA1,CTRB1,973
CPA1,CTRB2,939
CPA1,CPB1,969
CPA1,CPA3,922
CPA1,SPINK1,724
CPA1,CELA3A,989
CPA1,SYCN,750
CPA1,CELA1,744
CPA1,CELA3B,973
CPA1,PTF1A,743
CPA1,CTRL,946
SYPL1,VAMP2,821
RANBP9,WDR26,996
RANBP9,DDX4,910
RANBP9,GID4,990
RANBP9,MPHOSPH8,943
RANBP9,NTRK1,725
RANBP9,GID8,995
RANBP9,RMND5B,794
RANBP9,YPEL5,949
RANBP9,DDX5,709
RANBP9,AXL,875
RANBP9,MAEA,952
RANBP9,RANBP10,997
RANBP9,RMND5A,997
RANBP9,ARMC8,993
RANBP9,SOS1,817
RANBP9,MET,716
RANBP9,MKLN1,998
RANBP9,L1CAM,962
CD4,FAS,840
CD4,LCK,999
CD4,IL21R,781
CD4,HLA-DMB,941
CD4,KLRC1,839
CD4,IL5,930
CD4,STAT4,832
CD4,IFNGR1,739
CD4,PDCD1LG2,945
CD4,SKP1,950
CD4,IFNB1,845
CD4,CLEC7A,779
CD4,IL1R1,743
CD4,SIRPA,724
CD4,LCP2,891
CD4,IDO2,826
CD4,SELE,756
CD4,AKT1,839
CD4,FCGR2B,842
CD4,ENPEP,994
CD4,PTPN11,783
CD4,B3GAT1,796
CD4,HLA-DRB5,945
CD4,CD2,996
CD4,TFRC,880
CD4,TNFSF11,726
CD4,HLA-DOB,938
CD4,MMP9,701
CD4,CXCL12,825
CD4,PRF1,940
CD4,TNFRSF1A,797
CD4,TLR9,868
CD4,TNFSF4,721
CD4,CD276,877
CD4,PIP,877
CD4,HLA-DPA1,977
CD4,CD19,936
CD4,B2M,755
CD4,HLA-E,785
CD4,CCR5,999
CD4,IL10,976
CD4,CXCL8,861
CD4,CD274,938
CD4,CD34,886
CD4,CD33,869
CD4,BCL6,799
CD4,FCGR3A,964
CD4,IFNG,991
CD4,CSF2,880
CD4,CCR7,947
CD4,CCL19,888
CD4,LAT,737
CD4,CCL21,881
CD4,CR2,798
CD4,IL27RA,741
CD4,CD22,836
CD4,DNTT,726
CD4,TNFRSF18,871
CD4,CD163,806
CD4,CCL5,887
CD4,CXCL1,735
CD4,IGLL5,885
CD4,NCR1,737
CD4,MAPK3,710
CD4,CSF3,734
CD4,CD80,958
CD4,NRP1,725
CD4,LAMP1,775
CD4,CD8A,999
CD4,MADCAM1,801
CD4,ERVW-1,996
CD4,ACKR2,734
CD4,CCND1,781
CD4,GOLPH3,905
CD4,FYN,980
CD4,CXCL13,818
CD4,SDC1,727
CD4,CD1C,889
CD4,TNFRSF10A,832
CD4,GAD2,784
CD4,VCAM1,724
CD4,SCD5,804
CD4,ITK,887
CD4,IL33,729
CD4,STAT5B,833
CD4,CD247,989
CD4,ALB,817
CD4,CD38,932
CD4,CCL17,718
CD4,ENO1,752
CD4,CD3G,985
CD4,CD40,924
CD4,FBXW11,903
CD4,ACE2,788
CD4,PLCG1,737
CD4,KLRK1,780
CD4,HLA-A,864
CD4,IL3,709
CD4,MTUS2,803
CD4,CTNNB1,700
CD4,GZMB,936
CD4,ITIH4,999
CD4,HLA-DRA,997
CD4,DPP4,774
CD4,CCRL2,878
CD4,ITGAL,859
CD4,BST2,788
CD4,CRP,790
CD4,TNFRSF4,872
CD4,FASLG,868
CD4,STAT6,862
CD4,IL10RA,708
CD4,IL22,913
CD4,NFATC2,714
CD4,IL2RA,936
CD4,CCL20,731
CD4,GPT,720
CD4,TLR8,754
CD4,RORC,801
CD4,CD28,971
CD4,ANXA5,807
CD4,IL7R,960
CD4,HLA-C,857
CD4,HLA-B,890
CD4,PTPN6,704
CD4,ICAM3,707
CD4,CD1D,911
CD4,JAK3,738
CD4,IFNA1,887
CD4,KCNN3,721
CD4,HAVCR2,833
CD4,KIT,778
CD4,TGFB2,702
CD4,IL2RG,884
CD4,ENTPD1,774
CD4,IL23R,804
CD4,IL17RA,779
CD4,BTRC,947
CD4,CD82,968
CD4,GRAP2,742
CD4,TLR3,786
CD4,CD6,811
CD4,MRC1,757
CD4,CIITA,745
CD4,TIGIT,757
CD4,LYN,700
CD4,FCGR3B,959
CD4,DEFA3,740
CD4,KLRG1,755
CD4,TLR4,902
CD4,FCGR1A,902
CD4,LAG3,914
CD4,CD8B2,921
CD4,ITGB7,728
CD4,CSF1R,755
CD4,VAV1,735
CD4,AOC3,877
CD4,CD1A,793
CD4,PTPRC,981
CD4,JAK1,740
CD4,MYD88,850
CD4,NCAM1,883
CD4,CD1E,793
CD4,ICOS,929
CD4,LOC102723996,717
CD4,CD24,702
CD4,RAG1,898
CD4,ITGAX,949
CD4,HLA-DQA2,961
CD4,ITGAE,848
CD4,CD44,950
CD4,CD40LG,983
CD4,CXCR4,999
CD4,TNF,968
CD4,IL1B,958
CD4,CD7,901
CD4,THBS1,817
CD4,RAG2,864
CD4,BCL2L1,746
CD4,PXDN,743
CD4,CCR10,726
CD4,PDCD1,960
CD4,CD79A,753
CD4,KLRB1,787
CD4,IL3RA,887
CD4,CX3CR1,770
CD4,CD209,840
CD4,CD3E,991
CD4,NT5E,736
CD4,IL7,909
CD4,CD86,958
CD4,MBP,773
CD4,STAT1,891
CD4,CCR3,832
CD4,CXCR6,718
CD4,THY1,753
CD4,SYK,981
CD4,TNFRSF8,776
CD4,CCR4,736
CD4,CCR2,909
CD4,SCARB2,739
CD4,CTLA4,955
CD4,CD69,948
CD4,LILRB1,743
CD4,IL18,849
CD4,IL1A,876
CD4,CD3D,982
CD4,CD9,829
CD4,CD68,898
CD4,GAPDH,759
CD4,CASP3,772
CD4,LY75-CD302,732
CD4,NFKB1,858
CD4,CCR1,708
CD4,HLA-DPB1,960
CD4,ACTB,777
CD4,IL2,975
CD4,TNFRSF9,851
CD4,TNFSF13B,714
CD4,PTK2B,736
CD4,PECAM1,746
CD4,CXCR3,864
CD4,CD46,739
CD4,CD81,982
CD4,BCL2,837
CD4,ADORA2A,709
CD4,ICAM1,969
CD4,RBX1,914
CD4,INS,829
CD4,IL9,767
CD4,PMEL,782
CD4,CASP1,715
CD4,IL17F,870
CD4,IDO1,875
CD4,SELL,931
CD4,GZMA,758
CD4,IL12RB2,760
CD4,PTPN22,793
CD4,HLA-DOA,934
CD4,IL4R,780
CD4,IL13,931
CD4,ITGA4,740
CD4,HLA-DQB1,951
CD4,STAT5A,843
CD4,TRAT1,942
CD4,CD8B,980
CD4,LTA,777
CD4,IL2RB,875
CD4,FOXP3,979
CD4,CCL2,839
CD4,CCL3,880
CD4,TLR2,814
CD4,GATA3,899
CD4,ITGAM,943
CD4,CCR8,734
CD4,APOBEC3G,767
CD4,TBX21,947
CD4,IL21,716
CD4,ERV3-1,764
CD4,IFNA17,756
CD4,IRF4,745
CD4,NAALADL1,751
CD4,FURIN,749
CD4,PLAT,942
CD4,MPO,700
CD4,SOCS3,712
CD4,GYPA,716
CD4,MOG,795
CD4,IL15,917
CD4,FN1,916
CD4,ERVFRD-1,763
CD4,CD1B,853
CD4,XCL1,724
CD4,CCL4,939
CD4,CD5,997
CD4,CXCR5,909
CD4,CUL1,944
CD4,CCR9,817
CD4,LILRB2,720
CD4,TGFB1,870
CD4,CD48,792
CD4,CXCL11,769
CD4,TSLP,718
CD4,MTUS1,802
CD4,CCR6,880
CD4,KLRD1,790
CD4,LGALS9,728
CD4,LY75,744
CD4,CD83,754
CD4,CTAG1B,787
CD4,SLAMF1,791
CD4,PTK2,859
CD4,ZAP70,995
CD4,FCGR2A,837
CD4,IL6,966
CD4,DEFA1B,843
CD4,IL4,970
CD4,SPN,770
CD4,HLA-DMA,960
CD4,ARG1,761
CD4,SELP,782
CD4,CXCL9,790
CD4,LOC102723407,701
CD4,IL16,998
CD4,PXDNL,743
CD4,IL12RB1,765
CD4,MME,816
CD4,HSPA4,712
CD4,IFNA2,788
CD4,TLR7,834
CD4,FUT4,807
CD4,SRC,728
CD4,ITGB2,834
CD4,HLA-DRB1,994
CD4,EOMES,722
CD4,CXCL10,839
CD4,TP53,703
CD4,CCL22,720
CD4,HLA-DQA1,982
CD4,IL17A,972
CD4,CD27,931
CD4,CD207,767
CD4,APOE,701
CD4,STAT3,892
CD4,ANPEP,762
TSPAN9,TSPAN32,715
TSPAN9,CD9,761
QPCTL,GIPR,752
PPP5C,HSPB8,734
PPP5C,USP5,764
PPP5C,SDF2,724
PPP5C,MAP3K5,970
PPP5C,CCT8,917
PPP5C,STIP1,962
PPP5C,PSMG1,901
PPP5C,CCT2,908
PPP5C,CCT4,926
PPP5C,CCT7,908
PPP5C,PTGES3,985
PPP5C,ARAF,702
PPP5C,BRAF,979
PPP5C,TCP1,917
PPP5C,CCT3,911
PPP5C,HSF1,745
PPP5C,HSPA8,724
PPP5C,HSP90AA1,997
PPP5C,CCT6B,905
PPP5C,CDC37,995
PPP5C,DNAJB11,749
PPP5C,HSPA4,801
PPP5C,HSP90AB1,997
PPP5C,TSC1,958
PPP5C,CCT5,908
PPP5C,SDF2L1,720
PPP5C,DNAJC9,909
PPP5C,BAG3,738
PPP5C,PSMG2,901
PPP5C,CCT6A,913
PPP5C,PPM1L,714
UBR7,NASP,723
UBR7,H3C1,829
UBR7,UBR3,714
MAP4K5,CRKL,820
MAP4K5,CRK,895
MAP4K5,GRB2,926
INMT,DDC,942
INMT,IDO1,913
INMT,MAOB,950
INMT,AANAT,912
INMT,IDO2,942
INMT,MAOA,930
INMT,AOC1,912
ERCC1,TOPBP1,737
ERCC1,UBE2T,702
ERCC1,ERCC2,996
ERCC1,RAD23A,774
ERCC1,PMS1,809
ERCC1,RAD52,974
ERCC1,GTF2H2,864
ERCC1,ERCC8,977
ERCC1,FANCF,803
ERCC1,PARP2,721
ERCC1,RPA1,898
ERCC1,ATR,739
ERCC1,PAXX,926
ERCC1,FANCE,710
ERCC1,TP53BP1,835
ERCC1,ZSWIM7,900
ERCC1,KDM1A,907
ERCC1,WRN,855
ERCC1,RCOR1,901
ERCC1,RBBP8,722
ERCC1,FANCC,886
ERCC1,MLH3,784
ERCC1,GTF2H1,894
ERCC1,FANCM,933
ERCC1,XRCC4,962
ERCC1,FANCB,715
ERCC1,TYMS,720
ERCC1,LIG1,891
ERCC1,FAAP24,826
ERCC1,ERCC5,997
ERCC1,FAN1,778
ERCC1,NBN,700
ERCC1,USP45,780
ERCC1,SLX1B,710
ERCC1,XPC,994
ERCC1,RAD51,908
ERCC1,LIG4,966
ERCC1,DNA2,752
ERCC1,RPA2,817
ERCC1,MSH2,992
ERCC1,ERCC4,999
ERCC1,XPA,999
ERCC1,XRCC5,982
ERCC1,CDK7,789
ERCC1,DDB2,859
ERCC1,ERCC3,994
ERCC1,XRCC1,967
ERCC1,SLX4IP,842
ERCC1,XRCC6,972
ERCC1,MSH3,950
ERCC1,MLH1,873
ERCC1,MRE11,752
ERCC1,GTF2H5,833
ERCC1,MSH6,974
ERCC1,FEN1,946
ERCC1,PALB2,757
ERCC1,GTF2H3,789
ERCC1,POLD1,953
ERCC1,FANCL,858
ERCC1,FANCI,907
ERCC1,BRCA2,877
ERCC1,RAD23B,998
ERCC1,DCLRE1B,784
ERCC1,PMS2,838
ERCC1,DCLRE1C,943
ERCC1,CD3EAP,827
ERCC1,RPA3,783
ERCC1,USP1,714
ERCC1,UBL7,779
ERCC1,REV3L,712
ERCC1,SLX1A,994
ERCC1,MUS81,998
ERCC1,BRIP1,716
ERCC1,SWSAP1,900
ERCC1,ATM,975
ERCC1,RAD17,731
ERCC1,DDB1,893
ERCC1,CHEK2,739
ERCC1,PRKDC,958
ERCC1,ERCC6,926
ERCC1,OGG1,781
ERCC1,PARP1,869
ERCC1,NHEJ1,943
ERCC1,FANCG,866
ERCC1,XRCC3,860
ERCC1,PHF21A,938
ERCC1,ATP23,912
ERCC1,CETN2,971
ERCC1,BIVM-ERCC5,955
ERCC1,FANCD2,951
ERCC1,EME1,931
ERCC1,EXO1,848
ERCC1,BLM,701
ERCC1,GTF2H4,728
ERCC1,DCLRE1A,812
ERCC1,APEX1,774
ERCC1,RRM1,782
ERCC1,BRCA1,930
ERCC1,FANCA,842
ERCC1,SLX4,999
GPRC5A,GRM2,831
HEBP1,FPR2,705
HEBP1,FPR3,983
COX15,NDUFS3,750
COX15,COX5B,804
COX15,UQCRFS1,978
COX15,MT-ND2,707
COX15,COX6C,739
COX15,NDUFS4,882
COX15,NDUFAF6,732
COX15,MT-CO2,991
COX15,SURF1,992
COX15,COX6A1,801
COX15,SCO2,976
COX15,COX4I2,850
COX15,MT-ATP6,725
COX15,CYC1,961
COX15,UQCRC2,888
COX15,COX4I1,846
COX15,LRPPRC,839
COX15,PET100,703
COX15,NDUFS8,784
COX15,SCO1,980
COX15,COX7A2,757
COX15,COX10,999
COX15,NDUFS7,720
COX15,COX7C,892
COX15,COX6B1,931
COX15,MT-CO3,994
COX15,UQCR10,715
COX15,COA3,857
COX15,UQCRQ,745
COX15,MT-CO1,992
COX15,COX7B,803
COX15,CLCC1,821
COX15,NDUFA4,850
COX15,PET117,914
COX15,MT-CYB,896
COX15,COX5A,941
COX15,COX6A2,829
COX15,COX17,721
COX15,BCS1L,942
COX15,COX8C,799
COX15,MT-ND5,726
COX15,COX11,931
COX15,TACO1,897
COX15,COA6,783
COX15,NDUFA12,711
COX15,UQCRC1,842
COX15,HCCS,889
COX15,UQCRB,739
MS4A12,CLCA4,706
MS4A12,ZG16,801
MS4A12,MS4A4E,915
MS4A12,MS4A6E,931
MS4A12,AQP8,704
MS4A12,GUCA2A,716
RGPD5,ADGRD1,703
RGPD5,RANGAP1,863
RGPD5,RAN,833
RGPD5,TNPO1,870
RGPD5,GRIP1,843
RGPD5,XPO1,738
XYLT2,SLC6A20,920
XYLT2,GRB2,918
XYLT2,XYLT1,953
XYLT2,B3GALT6,796
XYLT2,B4GALT7,979
XYLT2,B3GAT3,772
XYLT2,EXTL3,721
XYLT2,ABCC6,701
SCTR,ADGRA1,817
SCTR,GCG,848
SCTR,GNAS,993
SCTR,VIP,964
SCTR,PTH,776
SCTR,BAIAP3,701
SCTR,SCT,999
SCTR,AQP2,738
SCTR,GIP,779
SCTR,GNG2,907
SCTR,GNB1,959
SCTR,IGHV3-16,800
SCTR,ANO6,967
SCTR,ADCYAP1,906
SYT13,NRXN1,840
SNAI2,TGFB1,711
SNAI2,HDAC1,924
SNAI2,FN1,800
SNAI2,SMAD2,812
SNAI2,CDH2,891
SNAI2,SMAD4,849
SNAI2,JUN,775
SNAI2,EZH2,843
SNAI2,TP53,915
SNAI2,GSK3B,816
SNAI2,CDH1,929
SNAI2,EGF,732
SNAI2,SOX9,910
SNAI2,SIN3A,882
SNAI2,LEF1,716
SNAI2,MYC,782
SNAI2,SIX1,714
SNAI2,VIM,885
SNAI2,GAPDH,712
SNAI2,PAX3,784
SNAI2,FOXD3,798
SNAI2,SUZ12,770
SNAI2,CTNNB1,801
SNAI2,TWIST2,826
SNAI2,MDM2,853
SNAI2,PAX7,733
SNAI2,BTBD7,773
SNAI2,CTBP1,777
SNAI2,SNAI1,864
SNAI2,HDAC2,828
SNAI2,MMP2,719
SNAI2,KIT,744
SNAI2,MITF,736
SNAI2,HMGA2,707
SNAI2,YAP1,732
SNAI2,AKT1,739
SNAI2,BMI1,791
SNAI2,MMP9,725
SNAI2,SOX10,847
SNAI2,FOXC2,726
SNAI2,SOX2,721
SNAI2,TWIST1,952
SNAI2,KDM1A,974
SLC7A9,SLC3A2,988
SLC7A9,AIRE,746
SLC7A9,SLC3A1,999
SLC7A9,SLC6A19,772
RTF2,TRMT1,836
RTF2,RTF1,768
RB1CC1,TAX1BP1,817
RB1CC1,BECN1,999
RB1CC1,VAPA,733
RB1CC1,TSC2,834
RB1CC1,ULK2,999
RB1CC1,GABARAPL2,953
RB1CC1,PTK2B,977
RB1CC1,ULK1,999
RB1CC1,ATG2B,718
RB1CC1,ZFYVE1,709
RB1CC1,CCPG1,999
RB1CC1,ATG5,970
RB1CC1,MLST8,740
RB1CC1,WIPI1,873
RB1CC1,SQSTM1,914
RB1CC1,ATG7,915
RB1CC1,NBR1,909
RB1CC1,PTK2,994
RB1CC1,TP53,984
RB1CC1,ATG12,989
RB1CC1,ATG16L1,999
RB1CC1,BECN2,954
RB1CC1,MAP1LC3A,898
RB1CC1,C9orf72,983
RB1CC1,VMP1,712
RB1CC1,CD300C,794
RB1CC1,WIPI2,930
RB1CC1,GABARAP,970
RB1CC1,ATG16L2,961
RB1CC1,MAP1LC3B,864
RB1CC1,RHEB,801
RB1CC1,SMARCB1,707
RB1CC1,STMN1,715
RB1CC1,UVRAG,789
RB1CC1,ATG14,999
RB1CC1,SESN2,856
RB1CC1,TBKBP1,857
RB1CC1,SMCR8,875
RB1CC1,OPTN,969
RB1CC1,PIK3C3,989
RB1CC1,NRBF2,999
RB1CC1,CALCOCO2,999
RB1CC1,GABARAPL1,967
RB1CC1,MTOR,982
RB1CC1,ATG2A,758
RB1CC1,AMBRA1,876
RB1CC1,AKT1S1,962
RB1CC1,TBK1,879
RB1CC1,ATG10,949
RB1CC1,MAP3K5,912
RB1CC1,ATG4B,724
RB1CC1,PIK3R4,986
RB1CC1,STX17,817
RB1CC1,ATG101,999
RB1CC1,MAP1LC3C,876
RB1CC1,ATG13,999
RB1CC1,ULK3,750
RB1CC1,ATG9A,833
RB1CC1,ATG3,936
RB1CC1,PINK1,719
RB1CC1,RPTOR,979
AKAP11,PRKACA,939
AKAP11,AKAP1,857
AKAP11,PRKACB,948
AKAP11,GSK3B,850
AKAP11,PRKAR1A,817
AKAP11,IRX4,729
AKAP11,PRKACG,775
AKAP11,IRX3,731
AKAP11,IQGAP2,890
AKAP11,PRKAR2B,809
AKAP11,PRKAR2A,738
PIGQ,PIGP,999
PIGQ,GPI,770
PIGQ,PIGH,999
PIGQ,PIGC,999
PIGQ,PIGK,765
PIGQ,GPAA1,712
PIGQ,PYURF,806
PIGQ,PIGG,707
PIGQ,PIGZ,702
PIGQ,DPM2,999
PIGQ,PIGT,729
PIGQ,PIGB,747
PIGQ,PIGO,814
PIGQ,PIGV,794
PIGQ,PIGN,715
PIGQ,PIGM,766
PIGQ,PIGA,999
PIGQ,ATP1B2,710
PIGQ,CDIPT,813
PIGQ,ERI1,785
PIGQ,PIGW,825
PIGQ,PIGY,999
PIGQ,PIGL,996
CDH17,CTNND2,991
CDH17,VCL,990
CDH17,PTPN1,876
CDH17,ARVCF,714
CDH17,CLDN5,886
CDH17,PECAM1,995
CDH17,HNF4A,747
CDH17,AFDN,878
CDH17,PMP2,750
CDH17,GPR148,717
CDH17,FN1,804
CDH17,CLSTN1,774
CDH17,CDH2,708
CDH17,IQGAP1,776
CDH17,OCLN,949
CDH17,SRC,787
CDH17,ARHGAP35,714
CDH17,DSP,927
CDH17,KDR,991
CDH17,LIMA1,712
CDH17,TLN2,722
CDH17,TLN1,784
CDH17,PSEN1,925
CDH17,CDH1,702
CDH17,EGF,763
CDH17,APC,708
CDH17,EGFR,820
CDH17,MMP9,735
CDH17,CDHR5,828
CDH17,PARD3,710
CDH17,CTNND1,999
CDH17,CTNNA2,927
CDH17,JUP,801
CDH17,CDH15,707
CDH17,PKP4,753
CDH17,GRIA2,738
CDH17,CTNNA3,803
CDH17,NUMB,735
CDH17,TCF15,743
CDH17,CTNNA1,983
CDH17,PTPRM,728
CDH17,PTPRU,713
CDH17,NUMBL,739
CDH17,CDH5,840
CDH17,DCHS1,799
CDH17,NECTIN1,992
CDH17,CTNNB1,999
CDH17,LGALS4,762
CDH17,KLRG1,929
CDH17,CDC42,777
CDH17,TJP1,950
CDH17,SNAI1,701
CDH17,ERBB2,740
CDH17,CDH11,701
CDH17,CDH3,705
CDH17,SCRIB,815
CDH17,OLFM4,826
B4GALT7,XYLT2,979
B4GALT7,XYLT1,978
B4GALT7,SLC39A13,707
B4GALT7,CHST14,728
B4GALT7,B3GALT6,988
B4GALT7,SLC35B2,747
B4GALT7,B3GAT3,882
CHPF2,CSGALNACT2,936
CHPF2,CSGALNACT1,933
CHPF2,CHSY1,802
CHPF2,CHPF,894
CHPF2,CHSY3,847
GABARAPL2,PLEKHM1,901
GABARAPL2,WIPI2,940
GABARAPL2,STBD1,736
GABARAPL2,CD300C,979
GABARAPL2,MAP1LC3B,871
GABARAPL2,GABARAP,964
GABARAPL2,BCL2L13,972
GABARAPL2,RB1CC1,953
GABARAPL2,TP53INP1,825
GABARAPL2,MAP1B,905
GABARAPL2,HSP90AB1,745
GABARAPL2,ATG12,999
GABARAPL2,MAP1LC3A,829
GABARAPL2,PRKACB,938
GABARAPL2,BECN2,953
GABARAPL2,ATG16L1,990
GABARAPL2,SQSTM1,999
GABARAPL2,WIPI1,870
GABARAPL2,NBR1,999
GABARAPL2,MAP1A,923
GABARAPL2,ATG7,999
GABARAPL2,SIRT1,974
GABARAPL2,TECPR2,863
GABARAPL2,UFM1,781
GABARAPL2,CALCOCO1,790
GABARAPL2,ATG4D,993
GABARAPL2,TBC1D5,927
GABARAPL2,ATG5,999
GABARAPL2,RTN3,746
GABARAPL2,MAP1S,856
GABARAPL2,NEK9,713
GABARAPL2,PEX6,923
GABARAPL2,PEX10,953
GABARAPL2,BNIP3,997
GABARAPL2,CCPG1,751
GABARAPL2,FUNDC1,986
GABARAPL2,PSMD4,946
GABARAPL2,TEX264,717
GABARAPL2,ULK1,997
GABARAPL2,TBC1D15,983
GABARAPL2,BECN1,992
GABARAPL2,TAX1BP1,985
GABARAPL2,ULK2,936
GABARAPL2,ATG4C,990
GABARAPL2,NEDD8,710
GABARAPL2,RETREG1,932
GABARAPL2,GABRG1,780
GABARAPL2,PINK1,708
GABARAPL2,IRGM,704
GABARAPL2,GABRA4,766
GABARAPL2,ATG13,987
GABARAPL2,UBA3,747
GABARAPL2,PRKACG,937
GABARAPL2,ATG3,999
GABARAPL2,ATG9A,814
GABARAPL2,STX17,717
GABARAPL2,URM1,719
GABARAPL2,PRKACA,938
GABARAPL2,BNIP3L,999
GABARAPL2,ATG4A,995
GABARAPL2,ATG101,822
GABARAPL2,TBC1D17,972
GABARAPL2,GABRA5,741
GABARAPL2,NIPSNAP2,796
GABARAPL2,PIK3R4,912
GABARAPL2,ATG4B,999
GABARAPL2,ATG10,937
GABARAPL2,NCOA4,852
GABARAPL2,FYCO1,819
GABARAPL2,MTOR,706
GABARAPL2,GABRA3,741
GABARAPL2,VTI1B,800
GABARAPL2,ATG2A,708
GABARAPL2,GOSR1,774
GABARAPL2,CALCOCO2,996
GABARAPL2,TP53INP2,974
GABARAPL2,GABARAPL1,952
GABARAPL2,TBC1D25,982
GABARAPL2,NIPSNAP1,771
GABARAPL2,UVRAG,819
GABARAPL2,WDFY3,836
GABARAPL2,UBA5,994
GABARAPL2,ATG14,994
GABARAPL2,GABRG3,780
GABARAPL2,PIK3C3,984
GABARAPL2,LAMP1,752
GABARAPL2,GABRA6,762
GABARAPL2,OPTN,998
GABARAPL2,GABRA1,741
GABARAPL2,GIMAP6,750
GABARAPL2,ATL3,869
GABARAPL2,UBQLN1,717
GABARAPL2,GABRE,731
MYOC,CYP1B1,944
MYOC,FLOT1,898
MYOC,FN1,777
MYOC,PEX5,753
MYOC,SPARCL1,856
MYOC,NTF4,702
MYOC,OPTN,950
MYOC,LINGO1,716
MYOC,SNCG,731
MYOC,WDR36,969
MYOC,FBN1,909
MYOC,ASB10,871
MYOC,OLFM3,963
OTC,ARG1,993
OTC,ACY1,966
OTC,CS,706
OTC,GPR143,779
OTC,ARG2,993
OTC,PGM2L1,824
OTC,PGM5,870
OTC,NAGS,977
OTC,PGM2,824
OTC,TMEM116,769
OTC,GBE1,984
OTC,NOS1,923
OTC,MCCC1,739
OTC,PGM1,870
OTC,AGMAT,874
OTC,NOS2,922
OTC,PYGM,836
OTC,PGM3,830
OTC,PCCA,730
OTC,CAD,975
OTC,GYS2,723
OTC,PYGB,836
OTC,PYGL,840
OTC,NOS3,923
OTC,ASS1,999
OTC,OAT,989
OTC,H7C0S8_HUMAN,814
OTC,CPS1,998
OTC,ASL,963
HOXC8,HOXC9,883
HOXC8,SMAD6,723
HOXC8,TAPT1,811
HOXC8,PBX1,730
HOXC8,HOXC6,840
HOXC8,HOMEZ,717
MRI1,ADD3,796
MRI1,ADD2,796
MRI1,ACAD11,822
MRI1,CYREN,890
MRI1,ADI1,909
MRI1,ENOPH1,975
MRI1,PNP,881
MRI1,ACAD10,842
MRI1,MTAP,991
MRI1,APIP,992
MRI1,ADD1,796
BOD1L1,HCFC2,851
BOD1L1,CXXC1,928
BOD1L1,SETD1A,927
BOD1L1,WDR5,885
BOD1L1,PAXIP1,706
BOD1L1,SETD1B,761
BOD1L1,RBBP5,915
BOD1L1,ASH2L,848
TARBP1,GTPBP8,708
TARBP1,MTREX,832
TARBP1,UTP4,726
TARBP1,EEF1A1,798
TARBP1,FTSJ1,747
TARBP1,UTP20,824
TARBP1,TRMT1,793
TARBP1,TRUB1,725
TARBP1,PDCD11,720
TARBP1,CCT4,842
TARBP1,TBL3,703
TARBP1,GTPBP3,706
TARBP1,RBM8A,837
TARBP1,METTL1,718
RTN4R,OMG,993
RTN4R,EMG1,812
RTN4R,LINGO2,734
RTN4R,OLFM1,735
RTN4R,NGFR,998
RTN4R,APP,762
RTN4R,RTN4,999
RTN4R,LINGO1,995
RTN4R,ADGRB1,820
RTN4R,MOG,766
RTN4R,ANPEP,996
RTN4R,BDNF,756
RTN4R,MAG,999
RTN4R,KIAA0319L,867
RTN4R,TNFRSF19,994
RTN4R,ZDHHC8,758
PSMA4,PSME2,990
PSMA4,UBC,966
PSMA4,PSMD8,999
PSMA4,CCT8,731
PSMA4,PSMC6,999
PSMA4,NFKBIA,772
PSMA4,PSMB3,999
PSMA4,KIAA2012,816
PSMA4,POMP,999
PSMA4,CCT2,731
PSMA4,DESI1,994
PSMA4,PSMA3,999
PSMA4,PSMG1,789
PSMA4,PSMC1,999
PSMA4,PSMB8,999
PSMA4,PSMD14,999
PSMA4,PSMB9,999
PSMA4,PSMD1,999
PSMA4,PSMB2,999
PSMA4,NEDD8,765
PSMA4,CHRNA3,939
PSMA4,CSF3,836
PSMA4,PSMA5,999
PSMA4,CHRNB4,938
PSMA4,MPND,729
PSMA4,AKIRIN2,927
PSMA4,PSMD2,999
PSMA4,SKP1,718
PSMA4,PSMA8,995
PSMA4,PSMD7,999
PSMA4,PSMB1,999
PSMA4,PSMD13,998
PSMA4,PSMD5,740
PSMA4,PSMA6,999
PSMA4,CHRNA5,946
PSMA4,RPS27A,978
PSMA4,PSMD12,999
PSMA4,PRKN,894
PSMA4,UBQLN4,995
PSMA4,PSMA1,999
PSMA4,EEF1B2,741
PSMA4,PSME3,887
PSMA4,VCP,821
PSMA4,PSMB6,999
PSMA4,PSME1,992
PSMA4,ADRM1,978
PSMA4,HIF1A,734
PSMA4,PSMB4,999
PSMA4,PSMB5,999
PSMA4,PSMD6,999
PSMA4,IREB2,723
PSMA4,PSMB7,999
PSMA4,UCHL5,998
PSMA4,PSMB11,880
PSMA4,PSMF1,982
PSMA4,BRCC3,733
PSMA4,HYKK,889
PSMA4,PSMB10,995
PSMA4,UBB,970
PSMA4,PSMG2,971
PSMA4,UBE2V2,853
PSMA4,PSMD3,998
PSMA4,SORT1,805
PSMA4,USP14,996
PSMA4,PSMA2,999
PSMA4,PSMD4,999
PSMA4,RBX1,716
PSMA4,UBLCP1,716
PSMA4,SOD1,745
PSMA4,UBXN7,733
PSMA4,PSMC2,999
PSMA4,PSMA7,999
PSMA4,PSMC3,999
